vehicleID,laneID,time(s),lateralDistance(m),longitudinalDistance(m),velocity(km/h),acceleration(m/s^2),vehicleLength(m),vehicleWidth(m)
1,2,22.0,0.0,86.89020105142863,13.498007040000012,-0.5743956000000006,4.5,1.8
1,2,23.0,0.0,90.30908604571434,11.078452388571437,-0.6664161714285721,4.5,1.8
1,2,24.0,0.0,93.05279694857148,8.699810605714292,-0.5647944000000004,4.5,1.8
1,2,25.0,0.0,95.20425532571434,7.011932708571433,-0.3841786285714289,4.5,1.8
1,2,26.0,0.0,96.9868549028572,5.933724480000004,-0.2055585714285714,4.5,1.8
1,2,27.0,0.0,98.54484590857147,5.531910994285719,-0.0060161714285713,4.5,1.8
1,2,28.0,0.0,100.11041772571436,5.89040804571429,0.221429942857143,4.5,1.8
1,2,29.0,0.0,101.87970044571436,7.126206582857148,0.3264190285714287,4.5,1.8
1,2,30.0,0.0,104.05750805714293,8.240625051428577,0.1562245142857141,4.5,1.8
1,2,31.0,0.0,106.39569562285722,8.25102308571429,-0.1307737142857143,4.5,1.8
1,2,32.0,0.0,108.5442221142858,7.299054308571433,-0.187459257142857,4.5,1.8
1,2,33.0,0.0,110.53799438857152,6.90131643428572,-0.0896329714285715,4.5,1.8
1,2,34.0,0.0,112.3858182628572,6.653696914285718,0.1157224000000001,4.5,1.8
1,2,35.0,0.0,114.33586044571436,7.73451771428572,0.4309291428571431,4.5,1.8
1,2,36.0,0.0,116.76914851428582,9.75638674285715,0.5447792000000002,4.5,1.8
1,2,37.0,0.0,119.75659201142868,11.656927954285722,0.544249428571429,4.5,1.8
1,2,38.0,0.0,123.25438682285724,13.674982628571438,0.6259213142857143,4.5,1.8
1,2,39.0,0.0,127.41930900571438,16.163561417142866,0.5657088000000003,4.5,1.8
1,2,40.0,0.0,132.1358233942858,17.74808598857144,0.403366514285715,4.5,1.8
1,2,41.0,0.0,137.2624186057144,19.06780032000001,0.4621929142857146,4.5,1.8
1,2,42.0,0.0,142.8029714057144,21.075874971428583,0.5502293142857142,4.5,1.8
1,2,43.0,0.0,148.91271208000012,23.02945138285716,0.5822986285714289,4.5,1.8
1,2,44.0,0.0,155.61719593142868,25.268425097142877,0.4110300571428578,4.5,1.8
1,2,45.0,0.0,162.76885186285725,25.98886779428573,-0.0072426285714284,4.5,1.8
1,2,46.0,0.0,169.91433051428584,25.216278171428588,-0.3376313142857148,4.5,1.8
1,2,47.0,0.0,176.73619574857156,23.557922331428585,-0.4268651428571433,4.5,1.8
1,2,48.0,0.0,183.05782467428585,22.14284914285716,-0.2813594285714282,4.5,1.8
1,2,49.0,0.0,189.10241217142877,21.532134445714306,-0.0364090857142853,4.5,1.8
1,2,50.0,0.0,195.1184907085716,21.8807037257143,0.0863309714285711,4.5,1.8
1,2,51.0,0.0,201.2301371085716,22.153717440000012,0.0525707428571431,4.5,1.8
1,2,52.0,0.0,207.4424081485716,22.25921307428573,-0.1305850285714287,4.5,1.8
1,2,53.0,0.0,213.4650253714287,21.213505234285726,-0.1750132571428579,4.5,1.8
1,2,54.0,0.0,219.29282749714304,20.99911762285716,0.1741061142857147,4.5,1.8
1,2,55.0,0.0,225.27390628571445,22.467069257142875,0.633236514285715,4.5,1.8
1,2,56.0,0.0,231.91002349714304,25.558420525714304,1.0286854857142869,4.5,1.8
1,2,57.0,0.0,239.55697797714305,29.873604754285736,1.300741257142858,4.5,1.8
1,2,58.0,0.0,248.6307128685716,34.92375757714288,1.083244685714286,4.5,1.8
1,2,59.0,0.0,258.74299570285734,37.6729664914286,0.5832493142857151,4.5,1.8
1,2,60.0,0.0,269.4803435085716,39.12315264000003,0.1350118857142863,4.5,1.8
1,2,61.0,0.0,280.29205090285734,38.64505206857146,-0.2057835428571435,4.5,1.8
1,2,62.0,0.0,290.9159231200002,37.6415111314286,-0.3241765714285716,4.5,1.8
1,2,63.0,0.0,301.1174528457145,36.310980754285744,-0.1146193142857141,4.5,1.8
1,2,64.0,0.0,311.2992155657145,36.81625206857146,0.0396530285714282,4.5,1.8
1,2,65.0,0.0,321.5010109028574,36.59648256000003,-0.1199460571428581,4.5,1.8
1,2,66.0,0.0,331.5948373714288,35.95264045714288,-0.3152938285714297,4.5,1.8
1,2,67.0,0.0,341.36837274285733,34.326366994285735,-0.6181706857142855,4.5,1.8
1,2,68.0,0.0,350.56776651428595,31.50181152000002,-0.9281377714285708,4.5,1.8
1,2,69.0,0.0,358.7649590171432,27.643775040000023,-0.966745771428572,4.5,1.8
1,2,70.0,0.0,366.0224110285717,24.541241965714303,-0.700524742857144,4.5,1.8
1,2,71.0,0.0,372.5175538857146,22.59999689142859,-0.2873973714285718,4.5,1.8
1,2,72.0,0.0,378.7415814971431,22.471980891428583,0.1772412000000001,4.5,1.8
1,2,73.0,0.0,385.1433176685716,23.87613353142859,0.3697369142857147,4.5,1.8
1,2,74.0,0.0,391.9728275771431,25.134086674285733,0.2220032571428571,4.5,1.8
1,2,75.0,0.0,399.0289896685717,25.47455698285716,-0.0203490285714287,4.5,1.8
1,2,76.0,0.0,406.0194397828574,24.987573668571446,-0.031989485714285,4.5,1.8
1,2,77.0,0.0,412.9558880457146,25.24423268571431,0.1365794285714288,4.5,1.8
1,2,78.0,0.0,420.0602578857146,25.97094555428573,0.2879344000000001,4.5,1.8
1,2,79.0,0.0,427.4275844914289,27.317360365714308,0.4013635428571436,4.5,1.8
1,2,80.0,0.0,435.2550792685717,28.860763062857167,0.2443044571428574,4.5,1.8
1,2,81.0,0.0,443.38044057142895,29.07635245714288,0.0282738285714287,4.5,1.8
1,2,82.0,0.0,451.4101904685717,29.06433462857145,0.0497767428571425,4.5,1.8
1,2,83.0,0.0,459.57363435428607,29.43474500571431,0.0367574285714278,4.5,1.8
1,2,84.0,0.0,467.7188512000004,29.328988114285732,0.0435573714285704,4.5,1.8
1,2,85.0,0.0,476.1575831885718,29.748358080000017,0.1248881714285685,4.5,1.8
1,2,86.0,0.0,484.0605000000003,30.22818294857143,0.145966542857141,4.5,1.8
1,2,87.0,0.0,491.7623213828574,30.79931718857143,0.1713302571428574,4.5,1.8
1,2,88.0,0.0,499.2630473371431,31.4617608,0.1840121142857143,4.5,1.8
4,5,16.0,11.1,17.23223351809523,28.56990548571426,0.5581033142857192,4.5,1.8
4,5,17.0,11.1,24.772009674285705,30.579077417142845,0.4263680285714319,4.5,1.8
4,5,18.0,11.1,32.574322891428565,31.639755291428568,0.1628974571428614,4.5,1.8
4,5,19.0,11.1,40.63917316952384,31.75193910857145,-0.1157078857142819,4.5,1.8
4,5,20.0,11.1,49.62009452571432,30.806658514285736,-0.3913994857142855,4.5,1.8
4,5,21.0,11.1,57.9105746971429,28.933862811428597,-0.3137480571428575,4.5,1.8
4,5,22.0,11.1,65.88043139428575,28.547672502857164,-0.4191725714285721,4.5,1.8
4,5,23.0,11.1,73.52345540571434,25.91582029714288,-0.7275576000000008,4.5,1.8
4,5,24.0,11.1,80.34878665142863,23.30925778285716,-1.2184234857142866,4.5,1.8
4,5,25.0,11.1,86.02931667428578,17.143171200000012,-1.873191942857144,4.5,1.8
4,5,26.0,11.1,89.7877996685715,9.82227579428572,-1.8035161142857152,4.5,1.8
4,5,27.0,11.1,91.70643729142864,4.15785517714286,-0.9735820000000008,4.5,1.8
4,5,28.0,11.1,92.61979952000006,2.8124853942857166,-0.1652161142857143,4.5,1.8
4,5,29.0,11.1,93.40016589714293,2.9682991542857167,0.2880650285714288,4.5,1.8
4,5,30.0,11.1,94.48030888000004,4.886553600000004,0.272687142857143,4.5,1.8
4,5,31.0,11.1,95.8650588228572,4.931646582857146,-0.0932180000000001,4.5,1.8
4,5,32.0,11.1,97.13970484571436,4.215384000000003,-0.2415249714285715,4.5,1.8
4,5,33.0,11.1,98.1828857485715,3.1926667885714317,-0.2742401714285716,4.5,1.8
4,5,34.0,11.1,98.94055033142864,2.240854765714287,-0.179672342857143,4.5,1.8
4,5,35.0,11.1,99.46242889142864,1.8990259200000013,0.0195072,4.5,1.8
4,5,36.0,11.1,100.05372057142864,2.381306605714287,0.2959100000000002,4.5,1.8
4,5,37.0,11.1,100.92011892571438,4.029577920000003,0.7421734857142863,4.5,1.8
4,5,38.0,11.1,102.5018001485715,7.724955702857149,1.1449812000000008,4.5,1.8
4,5,39.0,11.1,105.27467460571437,12.273442560000008,1.2368638857142864,4.5,1.8
4,5,40.0,11.1,109.28205292571435,16.63037568000001,1.0746667428571437,4.5,1.8
4,5,41.0,11.1,114.35227900571437,20.01104310857144,0.8392014857142862,4.5,1.8
4,5,42.0,11.1,120.37350721142866,22.672626377142876,0.5353304000000003,4.5,1.8
4,5,43.0,11.1,126.87984929142868,23.865421988571445,0.2644139999999999,4.5,1.8
4,5,44.0,11.1,133.62672066285722,24.576407177142872,0.1229214857142859,4.5,1.8
4,5,45.0,11.1,140.4751833257144,24.750456685714305,-0.0254072571428571,4.5,1.8
4,5,46.0,11.1,147.3064668800001,24.3934749257143,-0.1094232000000006,4.5,1.8
4,5,47.0,11.1,153.9678099200001,23.962609645714306,0.0422656000000003,4.5,1.8
4,5,48.0,11.1,160.73903336000012,24.697787245714306,0.2444713714285717,4.5,1.8
4,5,49.0,11.1,167.69571744000012,25.722803520000017,0.4160665142857147,4.5,1.8
4,5,50.0,11.1,175.08804635428584,27.69346614857145,0.6375545142857155,4.5,1.8
4,5,51.0,11.1,183.15018923428585,30.31319602285717,0.5562092000000001,4.5,1.8
4,5,52.0,11.1,191.83865257142872,31.69817238857145,0.2079534285714288,4.5,1.8
4,5,53.0,11.1,200.67283208000012,31.81046070857145,-0.0098116571428565,4.5,1.8
4,5,54.0,11.1,209.472171497143,31.62752845714288,-0.0305888571428578,4.5,1.8
4,5,55.0,11.1,218.24580901714305,31.59022093714288,0.0096302285714289,4.5,1.8
4,5,56.0,11.1,227.0406562628573,31.696866102857168,-0.0325192571428569,4.5,1.8
4,5,57.0,11.1,235.79696808000017,31.356082285714308,-0.0263652000000007,4.5,1.8
4,5,58.0,11.1,244.54770060571445,31.507036662857164,0.0223955428571427,4.5,1.8
4,5,59.0,11.1,253.2912979085716,31.51733019428574,0.0415326285714297,4.5,1.8
4,5,60.0,11.1,262.0652968342859,31.806071588571456,0.1223844571428571,4.5,1.8
4,5,61.0,11.1,270.9936261600002,32.39849828571431,0.1013242285714275,4.5,1.8
4,5,62.0,11.1,280.0165117028573,32.535606034285735,-0.0597117714285708,4.5,1.8
4,5,63.0,11.1,288.9592246857145,31.9685735314286,-0.0724045142857141,4.5,1.8
4,5,64.0,11.1,297.8616532685716,32.01429353142859,0.1382630857142848,4.5,1.8
4,5,65.0,11.1,306.8498061257145,32.96406774857145,0.2175981714285706,4.5,1.8
4,5,66.0,11.1,316.123632057143,33.5810003657143,0.2111538285714287,4.5,1.8
4,5,67.0,11.1,325.56334030857164,34.484375314285735,0.303058285714286,4.5,1.8
4,5,68.0,11.1,335.3091054971431,35.76302002285716,0.3145753714285719,4.5,1.8
4,5,69.0,11.1,345.40079981714314,36.749317988571455,0.1634018285714296,4.5,1.8
4,5,70.0,11.1,355.6386210628574,36.93951318857145,0.3256425142857138,4.5,1.8
4,5,71.0,11.1,366.1587117828574,39.0939440914286,0.4610753142857149,4.5,1.8
4,5,72.0,11.1,377.246605714286,40.2592554514286,0.1400991428571432,4.5,1.8
4,5,73.0,11.1,388.3900037257146,40.10265792000003,-0.1646210285714282,4.5,1.8
4,5,74.0,11.1,399.43418062857165,39.07398404571432,-0.5508897142857139,4.5,1.8
4,5,75.0,11.1,409.92722252571457,36.13625197714288,-1.03609502857143,4.5,1.8
4,5,76.0,11.1,419.3403043200003,31.614099840000023,-1.014817085714287,4.5,1.8
4,5,77.0,11.1,427.6854336800003,28.82956896000002,-0.745127142857144,4.5,1.8
4,5,78.0,11.1,435.35152960000033,26.249184411428587,-0.7217518857142866,4.5,1.8
4,5,79.0,11.1,442.2385567200004,23.632955382857155,-0.5580887999999997,4.5,1.8
4,5,80.0,11.1,448.6094181028575,22.230945051428588,-0.3241983428571426,4.5,1.8
4,5,81.0,11.1,454.647497394286,21.298727314285728,-0.1809641142857145,4.5,1.8
4,5,82.0,11.1,460.4843593371432,20.928003428571444,-0.0430566285714286,4.5,1.8
4,5,83.0,11.1,466.3296061828575,20.98871958857144,-0.1657604000000003,4.5,1.8
4,5,84.0,11.1,472.0215894285718,19.73452854857144,-0.4417132571428577,4.5,1.8
4,5,85.0,11.1,477.2451270057146,17.808384137142866,-0.5355626285714288,4.5,1.8
4,5,86.0,11.1,481.91543806857175,15.878477622857153,-0.4617066857142853,4.5,1.8
4,5,87.0,11.1,486.1110637714289,14.48409600000001,-0.2526332380952383,4.5,1.8
4,5,88.0,11.1,490.1150215580956,14.059518308571436,0.0504262571428575,4.5,1.8
4,5,89.0,11.1,494.1917609885716,14.847165051428584,0.3553943809523814,4.5,1.8
4,5,90.0,11.1,498.2236452285717,16.618357851428584,0.6286016190476196,4.5,1.8
4,5,91.0,11.1,502.2106742780956,19.373096708571445,0.7652052380952394,4.5,1.8
5,6,12.0,14.8,21.524617393469374,23.87922756244898,0.3547322530612238,4.5,1.8
5,6,13.0,14.8,28.19954642693876,25.156263673469383,0.301937575510204,4.5,1.8
5,6,14.0,14.8,35.060795035102025,26.05317810612245,0.1963482204081663,4.5,1.8
5,6,15.0,14.8,42.10836321795921,26.569970860408183,0.0633128693877576,4.5,1.8
5,6,16.0,14.8,49.59494997714289,26.509030765714304,-0.072558987755102,4.5,1.8
5,6,17.0,14.8,56.8777192571429,26.04754614857145,-0.0119597714285708,4.5,1.8
5,6,18.0,14.8,64.14818913142862,26.422920411428592,0.0382524000000001,4.5,1.8
5,6,19.0,14.8,71.54202462857148,26.322963428571448,-0.0967304571428577,4.5,1.8
5,6,20.0,14.8,78.74808010285719,25.726461120000018,-0.2394712000000005,4.5,1.8
5,6,21.0,14.8,85.7715052228572,24.598770788571446,-0.5286756000000006,4.5,1.8
5,6,22.0,14.8,92.31389353142865,21.91999680000001,-0.9413022285714292,4.5,1.8
5,6,23.0,14.8,97.84697147428578,17.821394742857155,-1.138906971428572,4.5,1.8
5,6,24.0,14.8,102.23477067428578,13.719866605714294,-1.1409534857142865,4.5,1.8
5,6,25.0,14.8,105.45879122285724,9.606529645714293,-0.9547932571428576,4.5,1.8
5,6,26.0,14.8,107.67053033142868,6.845355154285719,-0.5183704571428573,4.5,1.8
5,6,27.0,14.8,109.37275414857152,5.874262354285719,-0.2193616571428571,4.5,1.8
5,6,28.0,14.8,110.9668625028572,5.265951222857147,-0.264145485714286,4.5,1.8
5,6,29.0,14.8,112.24545786285722,3.97241485714286,-0.3645916000000003,4.5,1.8
5,6,30.0,14.8,113.18257417142864,2.640891702857145,-0.401864285714286,4.5,1.8
5,6,31.0,14.8,113.69302128000008,1.0789920000000008,-0.3667905142857146,4.5,1.8
5,6,32.0,14.8,113.8198064685715,0.0,-0.1498600000000001,4.5,1.8
5,6,33.0,14.8,113.68188156571438,0.0,0.0,4.5,1.8
5,6,34.0,14.8,113.53044386285724,0.0,0.2862507428571429,4.5,1.8
5,6,35.0,14.8,113.7413378857144,2.0610053485714293,0.977304914285715,4.5,1.8
5,6,36.0,14.8,114.98809180571438,7.036595382857148,1.559008457142858,4.5,1.8
5,6,37.0,14.8,117.77563585142865,13.285866240000008,1.7706340000000016,4.5,1.8
5,6,38.0,14.8,122.41970944000008,19.78516018285716,1.554371142857144,4.5,1.8
5,6,39.0,14.8,128.58683960000008,24.47733846857145,1.1147951142857155,4.5,1.8
5,6,40.0,14.8,135.93916206285724,27.81168500571431,1.0596039380952385,4.5,1.8
5,6,41.0,14.8,140.6857488015874,32.106486822857164,0.6652405142857143,4.5,1.8
5,6,42.0,14.8,154.60157064190483,32.601416708571456,-0.2803410095238092,4.5,1.8
5,6,43.0,14.8,173.24484394952384,30.08803155428573,-0.6148286907936524,4.5,1.8
5,6,48.0,14.8,192.82306279301588,26.521161805714307,-1.0713231352380976,4.5,1.8
5,6,49.0,14.8,209.64984244095243,22.035720651428587,-1.0346556952380968,4.5,1.8
5,6,50.0,14.8,220.5244418076192,19.07164080000001,-0.2424109476190481,4.5,1.8
5,6,51.0,14.8,222.48892385015893,20.29036182857144,0.1242023714285722,4.5,1.8
5,6,52.0,14.8,228.11991532571443,19.96589787428573,-0.1850329523809524,4.5,1.8
5,6,53.0,14.8,233.5601032914288,18.958124571428584,-0.2536081142857149,4.5,1.8
5,6,54.0,14.8,238.70523324571448,18.139919451428582,-0.2864104000000003,4.5,1.8
5,6,55.0,14.8,243.5837778628573,16.895969691428583,-0.2153920000000004,4.5,1.8
5,6,56.0,14.8,248.1991291314288,16.58909705142858,0.1671900571428577,4.5,1.8
5,6,57.0,14.8,252.93956741714305,18.09973810285716,0.4129894857142862,4.5,1.8
5,6,58.0,14.8,258.1606724000002,19.56262134857144,0.449006685714286,4.5,1.8
5,6,59.0,14.8,263.8482229828573,21.332586240000012,0.5046979999999999,4.5,1.8
5,6,60.0,14.8,270.0220848685716,23.19644694857144,0.6202026857142862,4.5,1.8
5,6,61.0,14.8,276.84586018285734,25.79804557714288,0.7233121714285726,4.5,1.8
5,6,62.0,14.8,284.393695154286,28.40429458285716,0.7343357714285714,4.5,1.8
5,6,63.0,14.8,292.63803441142875,31.085263131428597,0.7770876000000007,4.5,1.8
5,6,64.0,14.8,301.6355286628574,33.999325302857166,0.8688106285714285,4.5,1.8
5,6,65.0,14.8,311.5690346857145,37.34069965714288,0.7157139428571435,4.5,1.8
5,6,66.0,14.8,322.2118582057145,39.1524656914286,0.4148908571428578,4.5,1.8
5,6,67.0,14.8,333.30116582857164,40.327913828571454,-0.045226514285714,4.5,1.8
5,6,68.0,14.8,344.3825515542859,38.82683478857146,-0.6069075999999995,4.5,1.8
5,6,69.0,14.8,354.76523553142886,35.95817910857146,-0.4818307428571442,4.5,1.8
5,6,70.0,14.8,364.5522866057145,35.35765344000002,0.0628250857142846,4.5,1.8
5,6,71.0,14.8,374.5068049600003,36.41051972571431,0.4038382285714297,4.5,1.8
5,6,72.0,14.8,384.8644706628575,38.26528868571432,0.6130181142857154,4.5,1.8
5,6,73.0,14.8,395.88315177142886,40.82425014857146,0.4902200000000007,4.5,1.8
5,6,74.0,14.8,407.4458196000003,41.79487268571432,0.0441524571428582,4.5,1.8
5,6,75.0,14.8,418.9736226628574,41.14214784000004,-0.0722884000000014,4.5,1.8
5,6,76.0,14.8,430.374810354286,41.27439620571431,0.0571862857142848,4.5,1.8
5,6,77.0,14.8,441.81107326857176,41.553889097142886,0.200855942857145,4.5,1.8
5,6,78.0,14.8,453.5177663542861,42.72055899428575,0.1840483999999991,4.5,1.8
5,6,79.0,14.8,465.6839947885718,42.87903757714288,0.0081969428571406,4.5,1.8
5,6,80.0,14.8,476.9741852057145,42.779576982857165,-0.0871728000000002,4.5,1.8
5,6,81.0,14.8,487.9505491885717,42.25139341714288,-0.2062625142857133,4.5,1.8
5,6,82.0,14.8,498.613086737143,41.29448688000003,-0.2658073714285685,4.5,1.8
7,5,14.0,11.1,24.10372261142857,23.595830742857157,0.2701834285714275,4.5,1.8
7,5,15.0,11.1,31.03283753142856,24.56849108571429,0.2274569999999989,4.5,1.8
7,5,16.0,11.1,37.99351376571428,25.233521142857143,0.1420041428571443,4.5,1.8
7,6,17.0,14.8,44.98575131428575,25.59092091428573,0.0398562285714305,4.5,1.8
7,6,18.0,14.8,52.10676613714289,25.520485988571448,-0.0502702285714287,4.5,1.8
7,6,19.0,14.8,59.12799089142861,25.22897526857145,0.0188758285714283,4.5,1.8
7,6,20.0,14.8,66.22447947428574,25.65639195428573,0.0084835999999999,4.5,1.8
7,6,21.0,14.8,73.30734204571434,25.29005718857145,-0.274566742857143,4.5,1.8
7,6,22.0,14.8,80.16691684571434,23.6795114057143,-0.8093964000000002,4.5,1.8
7,6,23.0,14.8,86.18676909714293,19.462403108571444,-1.2656312000000003,4.5,1.8
7,6,24.0,14.8,90.90027177142863,14.566966765714296,-1.2629170285714295,4.5,1.8
7,6,25.0,14.8,94.3299350742858,10.36940050285715,-0.888354114285715,4.5,1.8
7,6,26.0,14.8,96.88208062857149,8.170817142857148,-0.3544243428571432,4.5,1.8
7,6,27.0,14.8,99.02712514285722,7.81754523428572,-0.0237526285714286,4.5,1.8
7,6,28.0,14.8,101.28018932571436,7.999798217142862,-0.1413401142857143,4.5,1.8
7,6,29.0,14.8,103.38741977142864,6.799896411428576,-0.4555889142857147,4.5,1.8
7,6,30.0,14.8,105.01307492571436,4.719558034285717,-0.6112981714285719,4.5,1.8
7,6,31.0,14.8,105.99779228571435,2.398549577142859,-0.5854409714285717,4.5,1.8
7,6,32.0,14.8,106.37672980571436,0.5043830400000001,-0.3072238857142859,4.5,1.8
7,6,33.0,14.8,106.41196904000007,0.1865375999999999,-0.0624549714285714,4.5,1.8
7,6,34.0,14.8,106.46704349714294,0.0547072457142857,0.0702056,4.5,1.8
7,6,35.0,14.8,106.55817144000008,0.6920179200000004,0.4289189142857145,4.5,1.8
7,6,36.0,14.8,107.06845453714294,3.1429234285714305,0.9214321714285724,4.5,1.8
7,6,37.0,14.8,108.47741285714294,7.326329554285721,1.321141085714287,4.5,1.8
7,6,38.0,14.8,111.2364639085715,12.655139245714295,1.383327542857144,4.5,1.8
7,6,39.0,14.8,115.37967417142866,17.286287862857158,1.2140329142857151,4.5,1.8
7,6,40.0,14.8,120.80741468571438,21.396176228571445,0.982406685714286,4.5,1.8
7,6,41.0,14.8,127.21839500571438,24.359616000000017,0.7132465142857147,4.5,1.8
7,6,42.0,14.8,134.30729261714296,26.531551131428596,0.5277684571428574,4.5,1.8
7,6,43.0,14.8,141.91480742857152,28.15954889142859,0.4091286857142853,4.5,1.8
7,6,44.0,14.8,149.90897990857155,29.47727766857145,0.2098185142857147,4.5,1.8
7,6,45.0,14.8,158.08560712000013,29.67024219428573,0.1715878857142865,4.5,1.8
7,6,46.0,14.8,166.49864882285726,30.712710445714308,0.1056785142857146,4.5,1.8
7,6,47.0,14.8,175.02898627428584,30.43112749714288,-0.1336112571428573,4.5,1.8
7,6,48.0,14.8,183.38267616000013,29.75070939428573,-0.3307805714285718,4.5,1.8
7,6,49.0,14.8,191.4499803200001,28.049507382857165,-0.4840949714285716,4.5,1.8
7,6,50.0,14.8,198.99550461714296,26.26522560000002,-0.4697984000000006,4.5,1.8
7,6,51.0,14.8,206.069963417143,24.66695890285716,-0.3835762857142861,4.5,1.8
7,6,52.0,14.8,212.74682513142872,23.50347634285716,-0.273209657142857,4.5,1.8
7,6,53.0,14.8,219.14991548571444,22.699849371428588,-0.2119884000000005,4.5,1.8
7,6,54.0,14.8,225.36397613714303,21.97715986285716,-0.3734453142857146,4.5,1.8
7,6,55.0,14.8,231.22585345142872,20.01104310857144,-0.4918165714285711,4.5,1.8
7,6,56.0,14.8,236.5159332228573,18.436080548571443,-0.2734128571428571,4.5,1.8
7,6,57.0,14.8,241.56693077714303,18.042470537142872,0.0544285714285717,4.5,1.8
7,6,58.0,14.8,246.61390352000015,18.82796626285716,0.4473157714285714,4.5,1.8
7,6,59.0,14.8,252.15022540571448,21.263144091428583,0.6513213142857142,4.5,1.8
7,6,60.0,14.8,258.40217269714304,23.517479725714303,0.5903322857142865,4.5,1.8
7,6,61.0,14.8,265.2040677257145,25.513536548571448,0.6105361714285724,4.5,1.8
7,6,62.0,14.8,272.6148631657145,27.913340160000025,0.6509294285714287,4.5,1.8
7,6,63.0,14.8,280.7199668800002,30.200228434285737,0.5579436571428569,4.5,1.8
7,6,64.0,14.8,289.3610222057145,31.930534491428595,0.3359041142857153,4.5,1.8
7,6,65.0,14.8,298.3469514742859,32.618738057142885,0.2595081714285712,4.5,1.8
7,6,66.0,14.8,307.5804726857145,33.79899332571431,0.3792292571428559,4.5,1.8
7,6,67.0,14.8,317.16986821714306,35.34918870857145,0.5159756000000009,4.5,1.8
7,6,68.0,14.8,327.28418450285744,37.51401764571431,0.4441008571428577,4.5,1.8
7,6,69.0,14.8,337.9055980000003,38.546714880000025,0.0219020571428565,4.5,1.8
7,6,70.0,14.8,348.54352149714305,37.67171245714288,-0.5281458285714278,4.5,1.8
7,6,71.0,14.8,358.5955468228574,34.744064914285744,-0.4818379999999989,4.5,1.8
7,6,72.0,14.8,368.1266733028574,34.202478857142886,0.0223737714285716,4.5,1.8
7,6,73.0,14.8,377.7068566171431,34.90515606857146,0.3358242857142857,4.5,1.8
7,6,74.0,14.8,387.6070349371431,36.62041371428575,0.498623771428571,4.5,1.8
7,6,75.0,14.8,398.0630886285717,38.49524722285717,0.4436799428571429,4.5,1.8
7,6,76.0,14.8,408.943275874286,39.81490930285717,0.257490685714286,4.5,1.8
7,6,77.0,14.8,420.06542497142885,40.34918016000003,0.2478023999999994,4.5,1.8
7,6,78.0,14.8,431.4393156457146,41.59908658285717,0.3106928,4.5,1.8
7,6,79.0,14.8,443.1398430628575,42.586168320000034,0.1897597714285721,4.5,1.8
7,6,80.0,14.8,455.0442990971432,42.965356937142886,-0.1217821142857138,4.5,1.8
7,6,81.0,14.8,466.7994640914289,41.70933709714289,-0.0516563428571421,4.5,1.8
7,6,82.0,14.8,479.09771882285753,42.59343126857146,0.4274493428571428,4.5,1.8
7,6,83.0,14.8,490.46703024000016,44.78697236571432,0.7797763714285715,4.5,1.8
7,6,84.0,14.8,501.4693610057146,48.20782114285718,1.1206951714285731,4.5,1.8
7,6,85.0,14.8,512.1047111200005,52.855977600000045,1.2911545714285744,4.5,1.8
11,2,4.0,0.0,20.46547305714285,14.73492898285715,-1.1294001142857146,4.5,1.8
11,2,5.0,0.0,23.00618208,10.669088571428578,-0.9831795714285716,4.5,1.8
